time,theta,beta,gamma
1.3490000E+03,0.0000000E+00,0.0000000E+00,1.4827116E-03
1.3500000E+03,0.0000000E+00,0.0000000E+00,1.4849098E-03
1.3510000E+03,0.0000000E+00,0.0000000E+00,1.4871097E-03
1.3520000E+03,0.0000000E+00,0.0000000E+00,1.4893112E-03
1.3530000E+03,0.0000000E+00,0.0000000E+00,1.4915143E-03
1.3540000E+03,0.0000000E+00,0.0000000E+00,1.4937190E-03
1.3550000E+03,0.0000000E+00,0.0000000E+00,1.4959254E-03
1.3560000E+03,0.0000000E+00,0.0000000E+00,1.4981334E-03
1.3570000E+03,0.0000000E+00,0.0000000E+00,1.5003431E-03
1.3580000E+03,0.0000000E+00,0.0000000E+00,1.5025543E-03
1.3590000E+03,0.0000000E+00,0.0000000E+00,1.5047672E-03
1.3600000E+03,0.0000000E+00,0.0000000E+00,1.5069817E-03
1.3610000E+03,0.0000000E+00,0.0000000E+00,1.5091979E-03
1.3620000E+03,0.0000000E+00,0.0000000E+00,1.5114157E-03
1.3630000E+03,0.0000000E+00,0.0000000E+00,1.5136351E-03
1.3640000E+03,0.0000000E+00,0.0000000E+00,1.5158561E-03
1.3650000E+03,0.0000000E+00,0.0000000E+00,1.5180788E-03
1.3660000E+03,0.0000000E+00,0.0000000E+00,1.5203031E-03
1.3670000E+03,0.0000000E+00,0.0000000E+00,1.5225290E-03
1.3680000E+03,0.0000000E+00,0.0000000E+00,1.5247565E-03
1.3690000E+03,0.0000000E+00,0.0000000E+00,1.5269857E-03
1.3700000E+03,0.0000000E+00,0.0000000E+00,1.5292165E-03
1.3710000E+03,0.0000000E+00,0.0000000E+00,1.5314490E-03
1.3720000E+03,0.0000000E+00,0.0000000E+00,1.5336830E-03
1.3730000E+03,0.0000000E+00,0.0000000E+00,1.5359187E-03
1.3740000E+03,0.0000000E+00,0.0000000E+00,1.5381560E-03
1.3750000E+03,0.0000000E+00,0.0000000E+00,1.5403950E-03
1.3760000E+03,0.0000000E+00,0.0000000E+00,1.5426355E-03
1.3770000E+03,0.0000000E+00,0.0000000E+00,1.5448777E-03
1.3780000E+03,0.0000000E+00,0.0000000E+00,1.5471216E-03
1.3790000E+03,0.0000000E+00,0.0000000E+00,1.5493670E-03
1.3800000E+03,0.0000000E+00,0.0000000E+00,1.5516141E-03
1.3810000E+03,0.0000000E+00,0.0000000E+00,1.5538628E-03
1.3820000E+03,0.0000000E+00,0.0000000E+00,1.5561132E-03
1.3830000E+03,0.0000000E+00,0.0000000E+00,1.5583652E-03
1.3840000E+03,0.0000000E+00,0.0000000E+00,1.5606188E-03
1.3850000E+03,0.0000000E+00,0.0000000E+00,1.5628740E-03
1.3860000E+03,0.0000000E+00,0.0000000E+00,1.5651308E-03
1.3870000E+03,0.0000000E+00,0.0000000E+00,1.5673893E-03
1.3880000E+03,0.0000000E+00,0.0000000E+00,1.5696494E-03
1.3890000E+03,0.0000000E+00,0.0000000E+00,1.5719112E-03
1.3900000E+03,0.0000000E+00,0.0000000E+00,1.5741746E-03
1.3910000E+03,0.0000000E+00,0.0000000E+00,1.5764396E-03
1.3920000E+03,0.0000000E+00,0.0000000E+00,1.5787062E-03
1.3930000E+03,0.0000000E+00,0.0000000E+00,1.5809744E-03
1.3940000E+03,0.0000000E+00,0.0000000E+00,1.5832443E-03
1.3950000E+03,0.0000000E+00,0.0000000E+00,1.5855158E-03
1.3960000E+03,0.0000000E+00,0.0000000E+00,1.5877890E-03
1.3970000E+03,0.0000000E+00,0.0000000E+00,1.5900637E-03
1.3980000E+03,0.0000000E+00,0.0000000E+00,1.5923401E-03
1.3990000E+03,0.0000000E+00,0.0000000E+00,1.5946182E-03
1.4000000E+03,0.0000000E+00,0.0000000E+00,1.5968978E-03
1.4010000E+03,0.0000000E+00,0.0000000E+00,1.5991791E-03
1.4020000E+03,0.0000000E+00,0.0000000E+00,1.6014620E-03
1.4030000E+03,0.0000000E+00,0.0000000E+00,1.6037466E-03
1.4040000E+03,0.0000000E+00,0.0000000E+00,1.6060327E-03
1.4050000E+03,0.0000000E+00,0.0000000E+00,1.6083205E-03
1.4060000E+03,0.0000000E+00,0.0000000E+00,1.6106099E-03
1.4070000E+03,0.0000000E+00,0.0000000E+00,1.6129010E-03
1.4080000E+03,0.0000000E+00,0.0000000E+00,1.6151937E-03
1.4090000E+03,0.0000000E+00,0.0000000E+00,1.6174880E-03
1.4100000E+03,0.0000000E+00,0.0000000E+00,1.6197839E-03
1.4110000E+03,0.0000000E+00,0.0000000E+00,1.6220815E-03
1.4120000E+03,0.0000000E+00,0.0000000E+00,1.6243807E-03
1.4130000E+03,0.0000000E+00,0.0000000E+00,1.6266815E-03
1.4140000E+03,0.0000000E+00,0.0000000E+00,1.6289840E-03
1.4150000E+03,0.0000000E+00,0.0000000E+00,1.6312880E-03
1.4160000E+03,0.0000000E+00,0.0000000E+00,1.6335937E-03
1.4170000E+03,0.0000000E+00,0.0000000E+00,1.6359011E-03
1.4180000E+03,0.0000000E+00,0.0000000E+00,1.6382100E-03
1.4190000E+03,0.0000000E+00,0.0000000E+00,1.6405206E-03
1.4200000E+03,0.0000000E+00,0.0000000E+00,1.6428329E-03
1.4210000E+03,0.0000000E+00,0.0000000E+00,1.6451467E-03
1.4220000E+03,0.0000000E+00,0.0000000E+00,1.6474622E-03
1.4230000E+03,0.0000000E+00,0.0000000E+00,1.6497793E-03
1.4240000E+03,0.0000000E+00,0.0000000E+00,1.6520980E-03
1.4250000E+03,0.0000000E+00,0.0000000E+00,1.6544184E-03
1.4260000E+03,0.0000000E+00,0.0000000E+00,1.6567404E-03
1.4270000E+03,0.0000000E+00,0.0000000E+00,1.6590640E-03
1.4280000E+03,0.0000000E+00,0.0000000E+00,1.6613892E-03
1.4290000E+03,0.0000000E+00,0.0000000E+00,1.6637161E-03
1.4300000E+03,0.0000000E+00,0.0000000E+00,1.6660446E-03
1.4310000E+03,0.0000000E+00,0.0000000E+00,1.6683748E-03
1.4320000E+03,0.0000000E+00,0.0000000E+00,1.6707065E-03
1.4330000E+03,0.0000000E+00,0.0000000E+00,1.6730399E-03
1.4340000E+03,0.0000000E+00,0.0000000E+00,1.6753749E-03
1.4350000E+03,0.0000000E+00,0.0000000E+00,1.6777116E-03
1.4360000E+03,0.0000000E+00,0.0000000E+00,1.6800498E-03
1.4370000E+03,0.0000000E+00,0.0000000E+00,1.6823897E-03
1.4380000E+03,0.0000000E+00,0.0000000E+00,1.6847313E-03
1.4390000E+03,0.0000000E+00,0.0000000E+00,1.6870744E-03
1.4400000E+03,0.0000000E+00,0.0000000E+00,1.6894192E-03
1.4410000E+03,0.0000000E+00,0.0000000E+00,1.6917656E-03
1.4420000E+03,0.0000000E+00,0.0000000E+00,1.6941137E-03
1.4430000E+03,0.0000000E+00,0.0000000E+00,1.6964634E-03
1.4440000E+03,0.0000000E+00,0.0000000E+00,1.6988147E-03
1.4450000E+03,0.0000000E+00,0.0000000E+00,1.7011676E-03
1.4460000E+03,0.0000000E+00,0.0000000E+00,1.7035221E-03
1.4470000E+03,0.0000000E+00,0.0000000E+00,1.7058783E-03
1.4480000E+03,0.0000000E+00,0.0000000E+00,1.7082361E-03
1.4490000E+03,0.0000000E+00,0.0000000E+00,1.7105956E-03
1.4500000E+03,0.0000000E+00,0.0000000E+00,1.7129567E-03
1.4510000E+03,0.0000000E+00,0.0000000E+00,1.7153194E-03
1.4520000E+03,0.0000000E+00,0.0000000E+00,1.7176837E-03
1.4530000E+03,0.0000000E+00,0.0000000E+00,1.7200496E-03
1.4540000E+03,0.0000000E+00,0.0000000E+00,1.7224172E-03
1.4550000E+03,0.0000000E+00,0.0000000E+00,1.7247864E-03
1.4560000E+03,0.0000000E+00,0.0000000E+00,1.7271573E-03
1.4570000E+03,0.0000000E+00,0.0000000E+00,1.7295297E-03
1.4580000E+03,0.0000000E+00,0.0000000E+00,1.7319038E-03
1.4590000E+03,0.0000000E+00,0.0000000E+00,1.7342796E-03
1.4600000E+03,0.0000000E+00,0.0000000E+00,1.7366569E-03
1.4610000E+03,0.0000000E+00,0.0000000E+00,1.7390359E-03
1.4620000E+03,0.0000000E+00,0.0000000E+00,1.7414165E-03
1.4630000E+03,0.0000000E+00,0.0000000E+00,1.7437987E-03
1.4640000E+03,0.0000000E+00,0.0000000E+00,1.7461826E-03
1.4650000E+03,0.0000000E+00,0.0000000E+00,1.7485681E-03
1.4660000E+03,0.0000000E+00,0.0000000E+00,1.7509552E-03
1.4670000E+03,0.0000000E+00,0.0000000E+00,1.7533440E-03
1.4680000E+03,0.0000000E+00,0.0000000E+00,1.7557344E-03
1.4690000E+03,0.0000000E+00,0.0000000E+00,1.7581264E-03
1.4700000E+03,0.0000000E+00,0.0000000E+00,1.7605200E-03
1.4710000E+03,0.0000000E+00,0.0000000E+00,1.7629153E-03
1.4720000E+03,0.0000000E+00,0.0000000E+00,1.7653122E-03
1.4730000E+03,0.0000000E+00,0.0000000E+00,1.7677107E-03
1.4740000E+03,0.0000000E+00,0.0000000E+00,1.7701108E-03
1.4750000E+03,0.0000000E+00,0.0000000E+00,1.7725126E-03
1.4760000E+03,0.0000000E+00,0.0000000E+00,1.7749160E-03
1.4770000E+03,0.0000000E+00,0.0000000E+00,1.7773211E-03
1.4780000E+03,0.0000000E+00,0.0000000E+00,1.7797277E-03
1.4790000E+03,0.0000000E+00,0.0000000E+00,1.7821360E-03
1.4800000E+03,0.0000000E+00,0.0000000E+00,1.7845459E-03
1.4810000E+03,0.0000000E+00,0.0000000E+00,1.7869575E-03
1.4820000E+03,0.0000000E+00,0.0000000E+00,1.7893707E-03
1.4830000E+03,0.0000000E+00,0.0000000E+00,1.7917855E-03
1.4840000E+03,0.0000000E+00,0.0000000E+00,1.7942019E-03
1.4850000E+03,0.0000000E+00,0.0000000E+00,1.7966200E-03
1.4860000E+03,0.0000000E+00,0.0000000E+00,1.7990397E-03
1.4870000E+03,0.0000000E+00,0.0000000E+00,1.8014610E-03
1.4880000E+03,0.0000000E+00,0.0000000E+00,1.8038839E-03
1.4890000E+03,0.0000000E+00,0.0000000E+00,1.8063085E-03
1.4900000E+03,0.0000000E+00,0.0000000E+00,1.8087347E-03
1.4910000E+03,0.0000000E+00,0.0000000E+00,1.8111625E-03
1.4920000E+03,0.0000000E+00,0.0000000E+00,1.8135920E-03
1.4930000E+03,0.0000000E+00,0.0000000E+00,1.8160231E-03
1.4940000E+03,0.0000000E+00,0.0000000E+00,1.8184558E-03
1.4950000E+03,0.0000000E+00,0.0000000E+00,1.8208901E-03
1.4960000E+03,0.0000000E+00,0.0000000E+00,1.8233261E-03
1.4970000E+03,0.0000000E+00,0.0000000E+00,1.8257637E-03
1.4980000E+03,0.0000000E+00,0.0000000E+00,1.8282029E-03
1.4990000E+03,0.0000000E+00,0.0000000E+00,1.8306438E-03
1.5000000E+03,0.0000000E+00,0.0000000E+00,1.8330863E-03
1.5010000E+03,0.0000000E+00,0.0000000E+00,1.8355304E-03
1.5020000E+03,0.0000000E+00,0.0000000E+00,1.8379761E-03
1.5030000E+03,0.0000000E+00,0.0000000E+00,1.8404235E-03
1.5040000E+03,0.0000000E+00,0.0000000E+00,1.8428725E-03
1.5050000E+03,0.0000000E+00,0.0000000E+00,1.8453232E-03
1.5060000E+03,0.0000000E+00,0.0000000E+00,1.8477754E-03
1.5070000E+03,0.0000000E+00,0.0000000E+00,1.8502293E-03
1.5080000E+03,0.0000000E+00,0.0000000E+00,1.8526848E-03
1.5090000E+03,0.0000000E+00,0.0000000E+00,1.8551419E-03
1.5100000E+03,0.0000000E+00,0.0000000E+00,1.8576007E-03
1.5110000E+03,0.0000000E+00,0.0000000E+00,1.8600611E-03
1.5120000E+03,0.0000000E+00,0.0000000E+00,1.8625231E-03
1.5130000E+03,0.0000000E+00,0.0000000E+00,1.8649868E-03
1.5140000E+03,0.0000000E+00,0.0000000E+00,1.8674521E-03
1.5150000E+03,0.0000000E+00,0.0000000E+00,1.8699190E-03
1.5160000E+03,0.0000000E+00,0.0000000E+00,1.8723875E-03
1.5170000E+03,0.0000000E+00,0.0000000E+00,1.8748577E-03
1.5180000E+03,0.0000000E+00,0.0000000E+00,1.8773295E-03
1.5190000E+03,0.0000000E+00,0.0000000E+00,1.8798029E-03
1.5200000E+03,0.0000000E+00,0.0000000E+00,1.8822780E-03
1.5210000E+03,0.0000000E+00,0.0000000E+00,1.8847547E-03
1.5220000E+03,0.0000000E+00,0.0000000E+00,1.8872330E-03
1.5230000E+03,0.0000000E+00,0.0000000E+00,1.8897129E-03
1.5240000E+03,0.0000000E+00,0.0000000E+00,1.8921945E-03
1.5250000E+03,0.0000000E+00,0.0000000E+00,1.8946777E-03
1.5260000E+03,0.0000000E+00,0.0000000E+00,1.8971625E-03
1.5270000E+03,0.0000000E+00,0.0000000E+00,1.8996489E-03
1.5280000E+03,0.0000000E+00,0.0000000E+00,1.9021370E-03
1.5290000E+03,0.0000000E+00,0.0000000E+00,1.9046267E-03
1.5300000E+03,0.0000000E+00,0.0000000E+00,1.9071181E-03
1.5310000E+03,0.0000000E+00,0.0000000E+00,1.9096110E-03
1.5320000E+03,0.0000000E+00,0.0000000E+00,1.9121056E-03
1.5330000E+03,0.0000000E+00,0.0000000E+00,1.9146018E-03
1.5340000E+03,0.0000000E+00,0.0000000E+00,1.9170997E-03
1.5350000E+03,0.0000000E+00,0.0000000E+00,1.9195992E-03
1.5360000E+03,0.0000000E+00,0.0000000E+00,1.9221003E-03
1.5370000E+03,0.0000000E+00,0.0000000E+00,1.9246030E-03
1.5380000E+03,0.0000000E+00,0.0000000E+00,1.9271074E-03
1.5390000E+03,0.0000000E+00,0.0000000E+00,1.9296134E-03
1.5400000E+03,0.0000000E+00,0.0000000E+00,1.9321210E-03
1.5410000E+03,0.0000000E+00,0.0000000E+00,1.9346302E-03
1.5420000E+03,0.0000000E+00,0.0000000E+00,1.9371411E-03
1.5430000E+03,0.0000000E+00,0.0000000E+00,1.9396536E-03
1.5440000E+03,0.0000000E+00,0.0000000E+00,1.9421677E-03
1.5450000E+03,0.0000000E+00,0.0000000E+00,1.9446835E-03
1.5460000E+03,0.0000000E+00,0.0000000E+00,1.9472009E-03
1.5470000E+03,0.0000000E+00,0.0000000E+00,1.9497199E-03
1.5480000E+03,0.0000000E+00,0.0000000E+00,1.9522406E-03
1.5490000E+03,0.0000000E+00,0.0000000E+00,1.9547628E-03
1.5500000E+03,0.0000000E+00,0.0000000E+00,1.9572867E-03
1.5510000E+03,0.0000000E+00,0.0000000E+00,1.9598123E-03
1.5520000E+03,0.0000000E+00,0.0000000E+00,1.9623394E-03
1.5530000E+03,0.0000000E+00,0.0000000E+00,1.9648682E-03
1.5540000E+03,0.0000000E+00,0.0000000E+00,1.9673986E-03
1.5550000E+03,0.0000000E+00,0.0000000E+00,1.9699307E-03
1.5560000E+03,0.0000000E+00,0.0000000E+00,1.9724644E-03
1.5570000E+03,0.0000000E+00,0.0000000E+00,1.9749997E-03
1.5580000E+03,0.0000000E+00,0.0000000E+00,1.9775366E-03
1.5590000E+03,0.0000000E+00,0.0000000E+00,1.9800751E-03
1.5600000E+03,0.0000000E+00,0.0000000E+00,1.9826153E-03
1.5610000E+03,0.0000000E+00,0.0000000E+00,1.9851571E-03
1.5620000E+03,0.0000000E+00,0.0000000E+00,1.9877006E-03
1.5630000E+03,0.0000000E+00,0.0000000E+00,1.9902457E-03
1.5640000E+03,0.0000000E+00,0.0000000E+00,1.9927924E-03
1.5650000E+03,0.0000000E+00,0.0000000E+00,1.9953407E-03
1.5660000E+03,0.0000000E+00,0.0000000E+00,1.9978906E-03
1.5670000E+03,0.0000000E+00,0.0000000E+00,2.0004422E-03
1.5680000E+03,0.0000000E+00,0.0000000E+00,2.0029954E-03
1.5690000E+03,0.0000000E+00,0.0000000E+00,2.0055503E-03
1.5700000E+03,0.0000000E+00,0.0000000E+00,2.0081067E-03
1.5710000E+03,0.0000000E+00,0.0000000E+00,2.0106648E-03
1.5720000E+03,0.0000000E+00,0.0000000E+00,2.0132246E-03
1.5730000E+03,0.0000000E+00,0.0000000E+00,2.0157859E-03
1.5740000E+03,0.0000000E+00,0.0000000E+00,2.0183489E-03
1.5750000E+03,0.0000000E+00,0.0000000E+00,2.0209135E-03
1.5760000E+03,0.0000000E+00,0.0000000E+00,2.0234798E-03
1.5770000E+03,0.0000000E+00,0.0000000E+00,2.0260476E-03
1.5780000E+03,0.0000000E+00,0.0000000E+00,2.0286171E-03
1.5790000E+03,0.0000000E+00,0.0000000E+00,2.0311882E-03
1.5800000E+03,0.0000000E+00,0.0000000E+00,2.0337610E-03
1.5810000E+03,0.0000000E+00,0.0000000E+00,2.0363354E-03
1.5820000E+03,0.0000000E+00,0.0000000E+00,2.0389114E-03
1.5830000E+03,0.0000000E+00,0.0000000E+00,2.0414890E-03
1.5840000E+03,0.0000000E+00,0.0000000E+00,2.0440683E-03
1.5850000E+03,0.0000000E+00,0.0000000E+00,2.0466492E-03
1.5860000E+03,0.0000000E+00,0.0000000E+00,2.0492317E-03
1.5870000E+03,0.0000000E+00,0.0000000E+00,2.0518159E-03
1.5880000E+03,0.0000000E+00,0.0000000E+00,2.0544016E-03
1.5890000E+03,0.0000000E+00,0.0000000E+00,2.0569891E-03
1.5900000E+03,0.0000000E+00,0.0000000E+00,2.0595781E-03
1.5910000E+03,0.0000000E+00,0.0000000E+00,2.0621688E-03
1.5920000E+03,0.0000000E+00,0.0000000E+00,2.0647610E-03
1.5930000E+03,0.0000000E+00,0.0000000E+00,2.0673550E-03
1.5940000E+03,0.0000000E+00,0.0000000E+00,2.0699505E-03
1.5950000E+03,0.0000000E+00,0.0000000E+00,2.0725477E-03
1.5960000E+03,0.0000000E+00,0.0000000E+00,2.0751465E-03
1.5970000E+03,0.0000000E+00,0.0000000E+00,2.0777469E-03
1.5980000E+03,0.0000000E+00,0.0000000E+00,2.0803490E-03
1.5990000E+03,0.0000000E+00,0.0000000E+00,2.0829527E-03
1.6000000E+03,0.0000000E+00,0.0000000E+00,2.0855580E-03
1.6010000E+03,0.0000000E+00,0.0000000E+00,2.0881650E-03
1.6020000E+03,0.0000000E+00,0.0000000E+00,2.0907735E-03
1.6030000E+03,0.0000000E+00,0.0000000E+00,2.0933837E-03
1.6040000E+03,0.0000000E+00,0.0000000E+00,2.0959956E-03
1.6050000E+03,0.0000000E+00,0.0000000E+00,2.0986090E-03
1.6060000E+03,0.0000000E+00,0.0000000E+00,2.1012241E-03
1.6070000E+03,0.0000000E+00,0.0000000E+00,2.1038408E-03
1.6080000E+03,0.0000000E+00,0.0000000E+00,2.1064592E-03
1.6090000E+03,0.0000000E+00,0.0000000E+00,2.1090792E-03
1.6100000E+03,0.0000000E+00,0.0000000E+00,2.1117008E-03
1.6110000E+03,0.0000000E+00,0.0000000E+00,2.1143240E-03
1.6120000E+03,0.0000000E+00,0.0000000E+00,2.1169488E-03
1.6130000E+03,0.0000000E+00,0.0000000E+00,2.1195753E-03
1.6140000E+03,0.0000000E+00,0.0000000E+00,2.1222034E-03
1.6150000E+03,0.0000000E+00,0.0000000E+00,2.1248332E-03
1.6160000E+03,0.0000000E+00,0.0000000E+00,2.1274646E-03
1.6170000E+03,0.0000000E+00,0.0000000E+00,2.1300976E-03
1.6180000E+03,0.0000000E+00,0.0000000E+00,2.1327322E-03
1.6190000E+03,0.0000000E+00,0.0000000E+00,2.1353684E-03
1.6200000E+03,0.0000000E+00,0.0000000E+00,2.1380063E-03
1.6210000E+03,0.0000000E+00,0.0000000E+00,2.1406458E-03
1.6220000E+03,0.0000000E+00,0.0000000E+00,2.1432870E-03
1.6230000E+03,0.0000000E+00,0.0000000E+00,2.1459298E-03
1.6240000E+03,0.0000000E+00,0.0000000E+00,2.1485742E-03
1.6250000E+03,0.0000000E+00,0.0000000E+00,2.1512202E-03
1.6260000E+03,0.0000000E+00,0.0000000E+00,2.1538678E-03
1.6270000E+03,0.0000000E+00,0.0000000E+00,2.1565171E-03
1.6280000E+03,0.0000000E+00,0.0000000E+00,2.1591680E-03
1.6290000E+03,0.0000000E+00,0.0000000E+00,2.1618206E-03
1.6300000E+03,0.0000000E+00,0.0000000E+00,2.1644747E-03
1.6310000E+03,0.0000000E+00,0.0000000E+00,2.1671305E-03
1.6320000E+03,0.0000000E+00,0.0000000E+00,2.1697880E-03
1.6330000E+03,0.0000000E+00,0.0000000E+00,2.1724470E-03
1.6340000E+03,0.0000000E+00,0.0000000E+00,2.1751077E-03
1.6350000E+03,0.0000000E+00,0.0000000E+00,2.1777700E-03
1.6360000E+03,0.0000000E+00,0.0000000E+00,2.1804340E-03
1.6370000E+03,0.0000000E+00,0.0000000E+00,2.1830995E-03
1.6380000E+03,0.0000000E+00,0.0000000E+00,2.1857667E-03
1.6390000E+03,0.0000000E+00,0.0000000E+00,2.1884355E-03
1.6400000E+03,0.0000000E+00,0.0000000E+00,2.1911060E-03
1.6410000E+03,0.0000000E+00,0.0000000E+00,2.1937781E-03
1.6420000E+03,0.0000000E+00,0.0000000E+00,2.1964518E-03
1.6430000E+03,0.0000000E+00,0.0000000E+00,2.1991271E-03
1.6440000E+03,0.0000000E+00,0.0000000E+00,2.2018041E-03
1.6450000E+03,0.0000000E+00,0.0000000E+00,2.2044827E-03
1.6460000E+03,0.0000000E+00,0.0000000E+00,2.2071629E-03
1.6470000E+03,0.0000000E+00,0.0000000E+00,2.2098448E-03
1.6480000E+03,0.0000000E+00,0.0000000E+00,2.2125282E-03
1.6490000E+03,0.0000000E+00,0.0000000E+00,2.2152133E-03
1.6500000E+03,0.0000000E+00,0.0000000E+00,2.2179001E-03
1.6510000E+03,0.0000000E+00,0.0000000E+00,2.2205884E-03
1.6520000E+03,0.0000000E+00,0.0000000E+00,2.2232784E-03
1.6530000E+03,0.0000000E+00,0.0000000E+00,2.2259701E-03
1.6540000E+03,0.0000000E+00,0.0000000E+00,2.2286633E-03
1.6550000E+03,0.0000000E+00,0.0000000E+00,2.2313582E-03
1.6560000E+03,0.0000000E+00,0.0000000E+00,2.2340547E-03
1.6570000E+03,0.0000000E+00,0.0000000E+00,2.2367528E-03
1.6580000E+03,0.0000000E+00,0.0000000E+00,2.2394526E-03
1.6590000E+03,0.0000000E+00,0.0000000E+00,2.2421540E-03
1.6600000E+03,0.0000000E+00,0.0000000E+00,2.2448570E-03
1.6610000E+03,0.0000000E+00,0.0000000E+00,2.2475616E-03
1.6620000E+03,0.0000000E+00,0.0000000E+00,2.2502679E-03
1.6630000E+03,0.0000000E+00,0.0000000E+00,2.2529758E-03
1.6640000E+03,0.0000000E+00,0.0000000E+00,2.2556853E-03
1.6650000E+03,0.0000000E+00,0.0000000E+00,2.2583965E-03
1.6660000E+03,0.0000000E+00,0.0000000E+00,2.2611093E-03
1.6670000E+03,0.0000000E+00,0.0000000E+00,2.2638237E-03
1.6680000E+03,0.0000000E+00,0.0000000E+00,2.2665398E-03
1.6690000E+03,0.0000000E+00,0.0000000E+00,2.2692574E-03
1.6700000E+03,0.0000000E+00,0.0000000E+00,2.2719767E-03
1.6710000E+03,0.0000000E+00,0.0000000E+00,2.2746977E-03
1.6720000E+03,0.0000000E+00,0.0000000E+00,2.2774202E-03
1.6730000E+03,0.0000000E+00,0.0000000E+00,2.2801444E-03
1.6740000E+03,0.0000000E+00,0.0000000E+00,2.2828702E-03
1.6750000E+03,0.0000000E+00,0.0000000E+00,2.2855977E-03
1.6760000E+03,0.0000000E+00,0.0000000E+00,2.2883267E-03
1.6770000E+03,0.0000000E+00,0.0000000E+00,2.2910574E-03
1.6780000E+03,0.0000000E+00,0.0000000E+00,2.2937898E-03
1.6790000E+03,0.0000000E+00,0.0000000E+00,2.2965237E-03
1.6800000E+03,0.0000000E+00,0.0000000E+00,2.2992593E-03
1.6810000E+03,0.0000000E+00,0.0000000E+00,2.3019965E-03
1.6820000E+03,0.0000000E+00,0.0000000E+00,2.3047354E-03
1.6830000E+03,0.0000000E+00,0.0000000E+00,2.3074758E-03
1.6840000E+03,0.0000000E+00,0.0000000E+00,2.3102179E-03
1.6850000E+03,0.0000000E+00,0.0000000E+00,2.3129617E-03
1.6860000E+03,0.0000000E+00,0.0000000E+00,2.3157070E-03
1.6870000E+03,0.0000000E+00,0.0000000E+00,2.3184540E-03
1.6880000E+03,0.0000000E+00,0.0000000E+00,2.3212026E-03
1.6890000E+03,0.0000000E+00,0.0000000E+00,2.3239528E-03
1.6900000E+03,0.0000000E+00,0.0000000E+00,2.3267047E-03
1.6910000E+03,0.0000000E+00,0.0000000E+00,2.3294582E-03
1.6920000E+03,0.0000000E+00,0.0000000E+00,2.3322133E-03
1.6930000E+03,0.0000000E+00,0.0000000E+00,2.3349701E-03
1.6940000E+03,0.0000000E+00,0.0000000E+00,2.3377285E-03
1.6950000E+03,0.0000000E+00,0.0000000E+00,2.3404885E-03
1.6960000E+03,0.0000000E+00,0.0000000E+00,2.3432501E-03
1.6970000E+03,0.0000000E+00,0.0000000E+00,2.3460134E-03
1.6980000E+03,0.0000000E+00,0.0000000E+00,2.3487783E-03
1.6990000E+03,0.0000000E+00,0.0000000E+00,2.3515448E-03
1.7000000E+03,0.0000000E+00,0.0000000E+00,2.3543130E-03
1.7010000E+03,0.0000000E+00,0.0000000E+00,2.3570827E-03
1.7020000E+03,0.0000000E+00,0.0000000E+00,2.3598541E-03
1.7030000E+03,0.0000000E+00,0.0000000E+00,2.3626272E-03
1.7040000E+03,0.0000000E+00,0.0000000E+00,2.3654018E-03
1.7050000E+03,0.0000000E+00,0.0000000E+00,2.3681781E-03
1.7060000E+03,0.0000000E+00,0.0000000E+00,2.3709561E-03
1.7070000E+03,0.0000000E+00,0.0000000E+00,2.3737356E-03
1.7080000E+03,0.0000000E+00,0.0000000E+00,2.3765168E-03
1.7090000E+03,0.0000000E+00,0.0000000E+00,2.3792996E-03
1.7100000E+03,0.0000000E+00,0.0000000E+00,2.3820840E-03
1.7110000E+03,0.0000000E+00,0.0000000E+00,2.3848701E-03
1.7120000E+03,0.0000000E+00,0.0000000E+00,2.3876578E-03
1.7130000E+03,0.0000000E+00,0.0000000E+00,2.3904471E-03
1.7140000E+03,0.0000000E+00,0.0000000E+00,2.3932381E-03
1.7150000E+03,0.0000000E+00,0.0000000E+00,2.3960306E-03
1.7160000E+03,0.0000000E+00,0.0000000E+00,2.3988248E-03
1.7170000E+03,0.0000000E+00,0.0000000E+00,2.4016207E-03
1.7180000E+03,0.0000000E+00,0.0000000E+00,2.4044181E-03
1.7190000E+03,0.0000000E+00,0.0000000E+00,2.4072172E-03
1.7200000E+03,0.0000000E+00,0.0000000E+00,2.4100179E-03
1.7210000E+03,0.0000000E+00,0.0000000E+00,2.4128203E-03
1.7220000E+03,0.0000000E+00,0.0000000E+00,2.4156243E-03
1.7230000E+03,0.0000000E+00,0.0000000E+00,2.4184299E-03
1.7240000E+03,0.0000000E+00,0.0000000E+00,2.4212371E-03
1.7250000E+03,0.0000000E+00,0.0000000E+00,2.4240460E-03
1.7260000E+03,0.0000000E+00,0.0000000E+00,2.4268564E-03
1.7270000E+03,0.0000000E+00,0.0000000E+00,2.4296686E-03
1.7280000E+03,0.0000000E+00,0.0000000E+00,2.4324823E-03
1.7290000E+03,0.0000000E+00,0.0000000E+00,2.4352977E-03
1.7300000E+03,0.0000000E+00,0.0000000E+00,2.4381147E-03
1.7310000E+03,0.0000000E+00,0.0000000E+00,2.4409333E-03
1.7320000E+03,0.0000000E+00,0.0000000E+00,2.4437536E-03
1.7330000E+03,0.0000000E+00,0.0000000E+00,2.4465755E-03
1.7340000E+03,0.0000000E+00,0.0000000E+00,2.4493990E-03
1.7350000E+03,0.0000000E+00,0.0000000E+00,2.4522241E-03
1.7360000E+03,0.0000000E+00,0.0000000E+00,2.4550509E-03
